joint1,2,3,4,5,6,7,manip,x,y,z,force
0.191885,1.2747,2.31396,-1.39429,-1.336,-0.814527,-0.297492,0.086486,0.30888,0.35462,0.973055,0.159,
0.192955,1.27449,2.31396,-1.39537,-1.33474,-0.814779,-0.300187,0.0864598,0.307999,0.354911,0.973055,0.159,
0.193667,1.27441,2.31435,-1.39736,-1.33279,-0.814866,-0.303762,0.0863929,0.306918,0.354965,0.973054,0.059,
0.194382,1.27433,2.31474,-1.39935,-1.33083,-0.814961,-0.307334,0.0863264,0.305838,0.35502,0.973054,-0.241,
0.195102,1.27424,2.31513,-1.40133,-1.32888,-0.815064,-0.310902,0.0862604,0.304757,0.355074,0.973053,0.159,
0.195826,1.27414,2.3155,-1.4033,-1.32693,-0.815175,-0.314467,0.0861948,0.303677,0.355129,0.973053,-0.141,
0.196553,1.27404,2.31588,-1.40526,-1.32497,-0.815294,-0.318028,0.0861297,0.302596,0.355183,0.973052,-0.141,
0.197338,1.27388,2.31593,-1.40625,-1.32386,-0.815487,-0.320292,0.0861032,0.301868,0.355366,0.973052,0.259,
0.198124,1.27372,2.31598,-1.40723,-1.32274,-0.815684,-0.322553,0.086077,0.301139,0.355549,0.973052,0.159,
0.198912,1.27356,2.31603,-1.40821,-1.32163,-0.815883,-0.324811,0.0860509,0.300411,0.355732,0.973051,0.059,
0.199702,1.2734,2.31607,-1.40919,-1.32051,-0.816085,-0.327067,0.0860252,0.299682,0.355914,0.973051,-0.041,
0.200494,1.27323,2.31612,-1.41016,-1.3194,-0.81629,-0.32932,0.0859996,0.298954,0.356097,0.973051,0.159,
0.201137,1.27311,2.31628,-1.41138,-1.31812,-0.81644,-0.331744,0.0859626,0.298197,0.356196,0.973051,0.259,
0.201783,1.27299,2.31644,-1.41259,-1.31684,-0.816593,-0.334166,0.0859259,0.29744,0.356296,0.97305,-0.041,
0.20243,1.27286,2.31659,-1.41379,-1.31556,-0.81675,-0.336586,0.0858893,0.296683,0.356395,0.97305,-0.141,
0.203079,1.27273,2.31675,-1.41499,-1.31428,-0.81691,-0.339003,0.0858531,0.295926,0.356494,0.97305,0.059,
0.203731,1.27259,2.3169,-1.41619,-1.313,-0.817074,-0.341418,0.085817,0.29517,0.356593,0.97305,-0.041,
0.204391,1.27244,2.31689,-1.41687,-1.31218,-0.817262,-0.343116,0.0858012,0.29461,0.356756,0.97305,0.159,
0.205052,1.27229,2.31688,-1.41754,-1.31136,-0.817452,-0.344811,0.0857854,0.294051,0.356918,0.973049,0.359,
0.205714,1.27214,2.31687,-1.41822,-1.31054,-0.817644,-0.346505,0.0857698,0.293492,0.357081,0.973049,-0.241,
0.206377,1.27198,2.31685,-1.41889,-1.30973,-0.817837,-0.348198,0.0857544,0.292933,0.357243,0.973049,-0.141,
0.207041,1.27183,2.31684,-1.41956,-1.30891,-0.818032,-0.349888,0.085739,0.292374,0.357405,0.973049,0.059,
0.207344,1.27181,2.31767,-1.42265,-1.30602,-0.818033,-0.354585,0.085625,0.291029,0.357144,0.973048,0.159,
0.207652,1.27178,2.3185,-1.42572,-1.30312,-0.818049,-0.359277,0.0855115,0.289684,0.356882,0.973047,0.059,
0.207967,1.27174,2.31932,-1.42878,-1.30022,-0.818079,-0.363965,0.0853988,0.288339,0.356621,0.973045,0.059,
0.208287,1.27168,2.32013,-1.43182,-1.29732,-0.818124,-0.368649,0.0852868,0.286993,0.356359,0.973044,-0.141,
0.208613,1.27162,2.32093,-1.43486,-1.2944,-0.818185,-0.373328,0.0851755,0.285648,0.356098,0.973043,0.159,
0.209115,1.27149,2.32115,-1.43619,-1.293,-0.81834,-0.375791,0.0851327,0.284895,0.356111,0.973042,0.059,
0.209618,1.27136,2.32138,-1.43752,-1.2916,-0.8185,-0.378251,0.0850902,0.284141,0.356124,0.973042,0.059,
0.210124,1.27123,2.3216,-1.43885,-1.2902,-0.818663,-0.38071,0.0850479,0.283387,0.356137,0.973042,-0.141,
0.21063,1.27109,2.32182,-1.44017,-1.2888,-0.818831,-0.383167,0.0850059,0.282633,0.356149,0.973041,0.059,
0.211139,1.27095,2.32204,-1.44149,-1.2874,-0.819002,-0.385621,0.0849641,0.281879,0.356162,0.973041,-0.141,
