joint1,2,3,4,5,6,7,manip,x,y,z,force
0.153959,1.28634,2.33751,-1.43819,-1.30949,-0.802189,-0.315251,0.0843823,0.308444,0.336038,0.972112,0.359,
0.153765,1.28644,2.33849,-1.44121,-1.3067,-0.802026,-0.319372,0.0842563,0.307326,0.335639,0.972111,-0.041,
0.153575,1.28654,2.33946,-1.44423,-1.3039,-0.801875,-0.323491,0.0841309,0.306209,0.33524,0.97211,0.159,
0.153245,1.28666,2.34039,-1.44697,-1.3014,-0.801693,-0.327055,0.0840145,0.305261,0.334814,0.972109,0.059,
0.152918,1.28678,2.34132,-1.44969,-1.29889,-0.80152,-0.330618,0.0838985,0.304313,0.334388,0.972108,0.159,
0.152593,1.28688,2.34225,-1.45241,-1.29637,-0.801357,-0.334179,0.0837829,0.303366,0.333963,0.972107,0.059,
0.152271,1.28699,2.34317,-1.45513,-1.29385,-0.801204,-0.337738,0.0836678,0.302418,0.333537,0.972106,0.359,
0.15195,1.28708,2.34408,-1.45783,-1.29132,-0.80106,-0.341296,0.0835531,0.30147,0.333112,0.972105,0.059,
0.152214,1.287,2.34432,-1.45895,-1.29014,-0.80115,-0.343228,0.0835132,0.300905,0.333088,0.972105,-0.241,
0.152478,1.28693,2.34456,-1.46008,-1.28895,-0.801243,-0.345159,0.0834735,0.300339,0.333064,0.972105,0.059,
0.152743,1.28685,2.34479,-1.4612,-1.28776,-0.801338,-0.347088,0.0834339,0.299774,0.333041,0.972105,-0.041,
0.153008,1.28677,2.34503,-1.46232,-1.28657,-0.801436,-0.349017,0.0833945,0.299209,0.333017,0.972105,0.159,
0.153275,1.28669,2.34526,-1.46343,-1.28538,-0.801537,-0.350944,0.0833553,0.298644,0.332993,0.972104,0.059,
0.153019,1.28675,2.34586,-1.46518,-1.28374,-0.801445,-0.353201,0.0832807,0.298049,0.332695,0.972104,-0.041,
0.152764,1.2868,2.34647,-1.46692,-1.2821,-0.801357,-0.355456,0.0832064,0.297453,0.332397,0.972104,0.259,
0.15251,1.28686,2.34707,-1.46866,-1.28046,-0.801273,-0.357711,0.0831322,0.296858,0.332099,0.972103,0.359,
0.152257,1.28691,2.34767,-1.4704,-1.27881,-0.801193,-0.359965,0.0830583,0.296263,0.331801,0.972103,0.159,
0.152004,1.28695,2.34827,-1.47214,-1.27716,-0.801117,-0.362218,0.0829846,0.295667,0.331503,0.972102,-0.141,
0.152105,1.2869,2.34863,-1.4735,-1.27576,-0.801176,-0.364331,0.0829329,0.295069,0.331383,0.972102,0.159,
0.152206,1.28685,2.34898,-1.47486,-1.27435,-0.801238,-0.366442,0.0828813,0.294472,0.331263,0.972102,0.159,
0.152308,1.28679,2.34934,-1.47622,-1.27295,-0.801304,-0.368552,0.08283,0.293874,0.331144,0.972101,0.159,
0.152411,1.28673,2.34969,-1.47758,-1.27154,-0.801373,-0.370661,0.0827789,0.293276,0.331024,0.972101,0.059,
0.152514,1.28667,2.35005,-1.47893,-1.27014,-0.801446,-0.37277,0.0827281,0.292678,0.330905,0.972101,0.259,
0.153149,1.28646,2.35002,-1.47966,-1.26918,-0.801715,-0.374563,0.0827128,0.292103,0.331062,0.972101,0.159,
0.153785,1.28625,2.34999,-1.48039,-1.26823,-0.801987,-0.376355,0.0826978,0.291529,0.33122,0.972101,-0.141,
0.154422,1.28604,2.34996,-1.48112,-1.26728,-0.802261,-0.378145,0.0826829,0.290954,0.331377,0.9721,0.159,
0.155059,1.28583,2.34993,-1.48184,-1.26632,-0.802537,-0.379933,0.0826683,0.29038,0.331534,0.9721,0.159,
0.155698,1.28561,2.34989,-1.48256,-1.26537,-0.802814,-0.381719,0.0826537,0.289805,0.331692,0.9721,-0.141,
0.155774,1.28552,2.35053,-1.48487,-1.26299,-0.80292,-0.385212,0.0825656,0.288824,0.331443,0.972099,-0.041,
0.155853,1.28542,2.35116,-1.48718,-1.2606,-0.803035,-0.388702,0.0824781,0.287842,0.331193,0.972098,0.059,
0.155933,1.28531,2.35178,-1.48947,-1.25821,-0.80316,-0.392189,0.0823912,0.286861,0.330944,0.972098,-0.041,
0.156015,1.2852,2.3524,-1.49176,-1.25582,-0.803294,-0.395673,0.0823049,0.285879,0.330695,0.972097,-0.241,
0.156099,1.28507,2.35302,-1.49405,-1.25342,-0.803437,-0.399154,0.0822193,0.284898,0.330446,0.972096,-0.041,
0.156504,1.28482,2.35367,-1.49691,-1.25031,-0.803753,-0.403858,0.0821191,0.283535,0.330245,0.972094,0.059,
0.156913,1.28455,2.35431,-1.49975,-1.24719,-0.804085,-0.408555,0.0820201,0.282171,0.330044,0.972093,0.059,
0.157326,1.28427,2.35495,-1.50259,-1.24407,-0.804434,-0.413245,0.0819222,0.280808,0.329843,0.972091,0.259,
0.157743,1.28398,2.35557,-1.50541,-1.24095,-0.8048,-0.417927,0.0818255,0.279445,0.329643,0.97209,-0.041,
0.158163,1.28367,2.35619,-1.50822,-1.23783,-0.805183,-0.422602,0.0817301,0.278082,0.329442,0.972089,0.059,
0.158436,1.28342,2.35679,-1.51077,-1.23502,-0.805497,-0.426721,0.0816417,0.276892,0.329217,0.972087,-0.041,
0.158711,1.28316,2.35738,-1.5133,-1.23221,-0.805824,-0.430834,0.0815542,0.275701,0.328991,0.972086,0.059,
0.158989,1.28289,2.35796,-1.51583,-1.2294,-0.806164,-0.434942,0.0814677,0.274511,0.328766,0.972085,0.259,
0.15927,1.2826,2.35854,-1.51835,-1.22659,-0.806518,-0.439043,0.0813821,0.273321,0.328541,0.972084,0.059,
0.159554,1.28231,2.35911,-1.52086,-1.22378,-0.806885,-0.443139,0.0812974,0.272131,0.328316,0.972083,-0.041,
0.159325,1.28218,2.35993,-1.52349,-1.221,-0.807045,-0.446851,0.0811964,0.271113,0.327881,0.972081,0.259,
0.159097,1.28203,2.36074,-1.52612,-1.21821,-0.807217,-0.45056,0.0810962,0.270096,0.327447,0.97208,0.659,
0.158871,1.28188,2.36154,-1.52873,-1.21542,-0.8074,-0.454264,0.0809968,0.269079,0.327012,0.972079,0.159,
0.158646,1.28172,2.36234,-1.53134,-1.21263,-0.807595,-0.457964,0.0808982,0.268061,0.326578,0.972078,-0.041,
0.158422,1.28155,2.36314,-1.53395,-1.20983,-0.807802,-0.46166,0.0808004,0.267044,0.326143,0.972077,0.159,
0.158751,1.28132,2.36328,-1.535,-1.20854,-0.80809,-0.463634,0.0807715,0.266441,0.326122,0.972076,0.059,
0.159081,1.28109,2.36343,-1.53606,-1.20725,-0.80838,-0.465607,0.0807428,0.265837,0.3261,0.972076,0.159,
0.159412,1.28087,2.36357,-1.53711,-1.20596,-0.808673,-0.467578,0.0807142,0.265234,0.326079,0.972076,0.259,
