joint1,2,3,4,5,6,7,manip,x,y,z,force
0.150668,1.28684,2.34098,-1.44406,-1.30551,-0.800946,-0.319762,0.08408,0.30714,0.333744,0.97243,-0.141,
0.15094,1.28679,2.34124,-1.44524,-1.30429,-0.80101,-0.321776,0.0840369,0.306552,0.333723,0.97243,-0.241,
0.151159,1.28674,2.34145,-1.44619,-1.30332,-0.801063,-0.323387,0.0840026,0.306082,0.333706,0.97243,-0.141,
0.151827,1.28657,2.34142,-1.44687,-1.30245,-0.801284,-0.325117,0.0839875,0.305528,0.333894,0.97243,0.159,
0.152363,1.28643,2.34139,-1.44741,-1.30176,-0.801462,-0.3265,0.0839756,0.305085,0.334044,0.97243,-0.041,
0.152029,1.28654,2.34219,-1.44968,-1.29969,-0.801294,-0.329402,0.0838774,0.30432,0.333666,0.972429,-0.041,
0.151763,1.28662,2.34283,-1.45149,-1.29803,-0.801165,-0.331723,0.0837992,0.303709,0.333363,0.972429,0.259,
0.151551,1.28669,2.34333,-1.45294,-1.29669,-0.801065,-0.333579,0.0837367,0.30322,0.33312,0.972429,0.059,
0.151381,1.28674,2.34374,-1.4541,-1.29563,-0.800987,-0.335063,0.0836868,0.302829,0.332926,0.972428,-0.141,
0.151246,1.28678,2.34406,-1.45502,-1.29477,-0.800926,-0.336251,0.083647,0.302516,0.332771,0.972428,-0.041,
0.150757,1.28692,2.34473,-1.45669,-1.29332,-0.800728,-0.338105,0.0835708,0.302059,0.332396,0.972428,0.059,
0.150483,1.287,2.34547,-1.45885,-1.29129,-0.800607,-0.340939,0.0834783,0.301306,0.332048,0.972427,0.059,
0.150265,1.28706,2.34606,-1.46058,-1.28967,-0.800516,-0.343205,0.0834047,0.300704,0.33177,0.972427,-0.241,
0.150359,1.28702,2.34677,-1.4631,-1.28716,-0.80054,-0.346976,0.0833055,0.299649,0.331523,0.972426,-0.141,
0.150437,1.28699,2.34733,-1.4651,-1.28515,-0.800568,-0.34999,0.0832267,0.298806,0.331326,0.972425,-0.041,
0.150501,1.28695,2.34778,-1.46671,-1.28354,-0.800596,-0.352399,0.083164,0.298131,0.331169,0.972425,0.159,
0.151054,1.28678,2.34793,-1.4679,-1.28218,-0.800812,-0.354767,0.0831276,0.29741,0.331247,0.972425,0.359,
0.152149,1.28645,2.34786,-1.46905,-1.28066,-0.801237,-0.357697,0.0831036,0.296469,0.331538,0.972424,-0.141,
0.153028,1.28618,2.34781,-1.46997,-1.27945,-0.801582,-0.360038,0.0830848,0.295717,0.33177,0.972424,-0.041,
0.153359,1.28606,2.34817,-1.47163,-1.27769,-0.801726,-0.362832,0.0830259,0.294903,0.331706,0.972424,0.259,
0.153625,1.28596,2.34846,-1.47295,-1.27628,-0.801847,-0.365065,0.0829792,0.294251,0.331654,0.972423,-0.141,
0.154123,1.28578,2.3489,-1.47512,-1.27393,-0.802073,-0.368815,0.0829035,0.293151,0.33159,0.972423,-0.141,
0.154523,1.28562,2.34926,-1.47685,-1.27205,-0.802263,-0.371812,0.0828435,0.292271,0.33154,0.972422,0.059,
0.154846,1.28549,2.34954,-1.47823,-1.27054,-0.80242,-0.374208,0.0827959,0.291567,0.331499,0.972422,-0.041,
0.155395,1.28527,2.34997,-1.48045,-1.26811,-0.80269,-0.378091,0.0827204,0.290421,0.331445,0.972421,-0.041,
0.155837,1.28509,2.35032,-1.48222,-1.26616,-0.802915,-0.381194,0.0826606,0.289504,0.331402,0.97242,-0.041,
0.156192,1.28494,2.35059,-1.48363,-1.26461,-0.8031,-0.383674,0.0826132,0.288771,0.331367,0.97242,-0.041,
0.156478,1.28482,2.3508,-1.48475,-1.26336,-0.803252,-0.385656,0.0825756,0.288185,0.33134,0.97242,-0.041,
0.156849,1.28465,2.35115,-1.48647,-1.26148,-0.803462,-0.388613,0.0825167,0.287316,0.331271,0.972419,-0.041,
0.157147,1.28451,2.35143,-1.48784,-1.25997,-0.803635,-0.390977,0.08247,0.28662,0.331217,0.972419,-0.041,
0.158564,1.28402,2.35123,-1.48902,-1.25827,-0.80426,-0.394321,0.0824551,0.285513,0.33161,0.972418,-0.341,
0.159702,1.28363,2.35106,-1.48995,-1.25692,-0.804765,-0.396989,0.0824437,0.284628,0.331925,0.972418,-0.041,
0.160614,1.28332,2.35092,-1.4907,-1.25585,-0.805172,-0.399119,0.0824349,0.283919,0.332177,0.972418,-0.041,
0.161814,1.28286,2.35101,-1.49266,-1.25341,-0.805756,-0.403386,0.0823854,0.282578,0.332383,0.972417,0.159,
