joint1,2,3,4,5,6,7,manip,x,y,z,force
0.320255,1.24208,2.23872,-1.27642,-1.39282,-0.860136,-0.279393,0.0920228,0.295276,0.413945,0.971986,0.134,
0.321827,1.2419,2.23865,-1.27742,-1.39173,-0.860348,-0.282404,0.0920074,0.294161,0.414369,0.971986,0.034,
0.323089,1.24175,2.23859,-1.27822,-1.39086,-0.860521,-0.284806,0.0919953,0.29327,0.414709,0.971986,0.034,
0.324755,1.24152,2.23841,-1.27892,-1.38995,-0.860789,-0.287531,0.0919884,0.29222,0.415192,0.971986,0.034,
0.326092,1.24134,2.23826,-1.27948,-1.38923,-0.861005,-0.289705,0.0919832,0.29138,0.415579,0.971986,0.134,
0.327163,1.24119,2.23813,-1.27992,-1.38865,-0.86118,-0.29144,0.0919792,0.290708,0.415889,0.971986,-0.066,
0.329029,1.24087,2.23766,-1.27987,-1.38821,-0.861571,-0.293411,0.0919936,0.289835,0.416514,0.971986,0.234,
0.330524,1.24062,2.23728,-1.27983,-1.38786,-0.861884,-0.294982,0.0920053,0.289138,0.417014,0.971986,0.234,
0.332226,1.24031,2.23679,-1.27959,-1.3876,-0.862261,-0.296524,0.0920237,0.288412,0.417604,0.971986,-0.066,
0.33359,1.24006,2.2364,-1.2794,-1.38739,-0.862563,-0.297754,0.0920385,0.287832,0.418075,0.971986,0.034,
0.335215,1.23987,2.23634,-1.28048,-1.38623,-0.862787,-0.300923,0.0920215,0.286656,0.41849,0.971985,-0.166,
0.336519,1.23971,2.23628,-1.28133,-1.3853,-0.86297,-0.303452,0.0920081,0.285715,0.418822,0.971985,0.034,
0.338074,1.23948,2.23605,-1.28181,-1.38457,-0.863246,-0.305756,0.0920067,0.284794,0.419277,0.971985,-0.066,
0.339321,1.23929,2.23586,-1.28218,-1.384,-0.863468,-0.307595,0.0920057,0.284058,0.419641,0.971985,0.134,
0.340358,1.23925,2.23614,-1.28391,-1.38252,-0.863512,-0.310971,0.0919673,0.28292,0.419782,0.971985,-0.366,
0.342489,1.23888,2.23562,-1.28394,-1.38196,-0.863956,-0.313328,0.0919818,0.281882,0.420468,0.971985,0.034,
0.344197,1.23859,2.23521,-1.28396,-1.38151,-0.864313,-0.315206,0.0919936,0.281052,0.421018,0.971985,-0.166,
0.346237,1.23823,2.23472,-1.284,-1.38096,-0.864737,-0.317482,0.0920071,0.28005,0.42167,0.971985,-0.066,
0.347873,1.23795,2.23432,-1.28403,-1.38052,-0.865079,-0.319295,0.0920181,0.279249,0.422192,0.971985,0.034,
0.349858,1.23761,2.23384,-1.28408,-1.37998,-0.865491,-0.321515,0.092031,0.27827,0.422821,0.971985,-0.066,
0.351448,1.23734,2.23346,-1.28411,-1.37956,-0.865823,-0.323284,0.0920416,0.277486,0.423325,0.971985,0.034,
0.352622,1.23722,2.23354,-1.2853,-1.37842,-0.865956,-0.326103,0.0920187,0.276478,0.423556,0.971984,-0.066,
0.353564,1.23712,2.2336,-1.28624,-1.37752,-0.866066,-0.328355,0.0920005,0.275672,0.423742,0.971984,0.034,
0.355351,1.23683,2.23325,-1.28654,-1.37685,-0.866416,-0.330693,0.0920053,0.27469,0.42427,0.971984,-0.166,
0.356783,1.2366,2.23296,-1.28678,-1.37631,-0.866698,-0.332557,0.0920094,0.273905,0.424693,0.971984,-0.066,
0.357932,1.23641,2.23273,-1.28697,-1.37589,-0.866925,-0.334045,0.0920128,0.273277,0.425032,0.971984,0.134,
0.359279,1.23624,2.23273,-1.28804,-1.37478,-0.867112,-0.336913,0.0919939,0.272221,0.425322,0.971984,-0.166,
0.36036,1.23611,2.23273,-1.2889,-1.3739,-0.867264,-0.339204,0.091979,0.271376,0.425554,0.971984,-0.266,
0.361228,1.236,2.23272,-1.28958,-1.3732,-0.867389,-0.341033,0.0919672,0.2707,0.425741,0.971984,0.234,
0.36236,1.2359,2.23289,-1.29105,-1.37187,-0.8675,-0.34418,0.0919363,0.269603,0.425909,0.971983,0.134,
0.36327,1.23581,2.23303,-1.29221,-1.3708,-0.867592,-0.346693,0.0919116,0.268726,0.426045,0.971983,-0.066,
0.364001,1.23574,2.23313,-1.29314,-1.36996,-0.867669,-0.348701,0.091892,0.268024,0.426153,0.971983,0.034,
0.365033,1.23567,2.23338,-1.2948,-1.36851,-0.867749,-0.351995,0.0918548,0.266903,0.42626,0.971982,0.034,
0.367154,1.23528,2.23282,-1.29474,-1.368,-0.868218,-0.35421,0.0918726,0.265886,0.426921,0.971982,0.134,
0.368855,1.23497,2.23237,-1.29467,-1.36761,-0.868594,-0.355975,0.091887,0.265072,0.42745,0.971982,0.434,
0.370498,1.23477,2.23244,-1.29623,-1.36606,-0.868821,-0.359801,0.0918571,0.263685,0.427749,0.971982,-0.066,
0.371819,1.2346,2.23248,-1.29747,-1.36484,-0.869008,-0.362856,0.0918334,0.262576,0.427989,0.971982,0.034,
0.372881,1.23447,2.23252,-1.29845,-1.36386,-0.869162,-0.365295,0.0918148,0.261689,0.428181,0.971982,-0.166,
0.374436,1.23423,2.23236,-1.29922,-1.3629,-0.869443,-0.367987,0.0918057,0.260637,0.428549,0.971981,0.134,
