joint1,2,3,4,5,6,7,manip,x,y,z,force
0.199608,1.27532,2.31723,-1.41386,-1.319,-0.816121,-0.331635,0.0859735,0.298562,0.355537,0.972322,0.034,
0.199557,1.27539,2.31785,-1.41587,-1.31722,-0.816016,-0.334394,0.0858946,0.297803,0.355286,0.972322,0.134,
0.199508,1.27546,2.31848,-1.41787,-1.31544,-0.815916,-0.337153,0.0858158,0.297045,0.355035,0.972321,0.234,
0.200158,1.27532,2.31863,-1.41908,-1.31415,-0.816078,-0.339587,0.0857788,0.296284,0.355134,0.972321,0.234,
0.200811,1.27519,2.31879,-1.42028,-1.31286,-0.816244,-0.342019,0.0857421,0.295523,0.355233,0.972321,-0.166,
0.201465,1.27505,2.31894,-1.42148,-1.31156,-0.816414,-0.344449,0.0857056,0.294763,0.355332,0.97232,0.034,
0.202121,1.27491,2.31908,-1.42268,-1.31027,-0.816587,-0.346877,0.0856693,0.294002,0.355432,0.97232,0.034,
0.202779,1.27476,2.31923,-1.42388,-1.30898,-0.816764,-0.349302,0.0856333,0.293241,0.355531,0.97232,0.234,
0.202753,1.27481,2.31984,-1.42588,-1.30716,-0.816692,-0.352106,0.0855548,0.292467,0.35528,0.972319,-0.366,
0.202728,1.27485,2.32045,-1.42788,-1.30534,-0.816625,-0.354909,0.0854765,0.291692,0.35503,0.972319,0.034,
0.202706,1.27488,2.32106,-1.42987,-1.30352,-0.816564,-0.35771,0.0853984,0.290918,0.354779,0.972318,0.034,
0.202685,1.27491,2.32167,-1.43186,-1.3017,-0.816508,-0.360511,0.0853206,0.290144,0.354528,0.972318,-0.166,
0.202666,1.27494,2.32227,-1.43385,-1.29987,-0.816458,-0.36331,0.0852429,0.289369,0.354278,0.972317,-0.366,
0.203501,1.27473,2.32227,-1.43479,-1.29873,-0.816724,-0.365594,0.0852201,0.288622,0.354465,0.972317,-0.066,
0.204337,1.27451,2.32227,-1.43574,-1.29758,-0.816993,-0.367876,0.0851974,0.287875,0.354653,0.972317,0.034,
0.205175,1.2743,2.32227,-1.43668,-1.29644,-0.817265,-0.370154,0.0851751,0.287128,0.354841,0.972317,-0.066,
0.206015,1.27408,2.32226,-1.43761,-1.2953,-0.81754,-0.37243,0.085153,0.286381,0.355028,0.972317,0.234,
0.206857,1.27386,2.32225,-1.43854,-1.29417,-0.817819,-0.374702,0.0851311,0.285634,0.355216,0.972316,0.134,
