joint1,2,3,4,5,6,7,manip,x,y,z,force
0.176605,1.23518,2.47696,-1.7953,-0.882188,-0.859084,-0.901681,0.0716137,0.145905,0.270002,0.973239,-3.847,
0.177038,1.23551,2.47645,-1.79445,-0.88348,-0.858727,-0.900612,0.0716405,0.146206,0.270346,0.973224,-3.647,
0.177287,1.23617,2.476,-1.79339,-0.88523,-0.857985,-0.898948,0.0716655,0.146758,0.270694,0.9732,-3.647,
0.177463,1.23683,2.47563,-1.79239,-0.886874,-0.857239,-0.897341,0.071687,0.147303,0.270999,0.97318,-2.147,
0.178136,1.23729,2.47488,-1.79094,-0.888892,-0.856607,-0.895604,0.0717291,0.147795,0.271533,0.973199,-5.547,
0.178782,1.23785,2.47409,-1.78976,-0.890869,-0.856131,-0.894007,0.0717693,0.148242,0.272056,0.973135,-3.147,
0.179374,1.23829,2.4734,-1.7886,-0.89263,-0.855657,-0.892544,0.071806,0.14865,0.272526,0.973115,-3.647,
0.17989,1.23866,2.47281,-1.78759,-0.894151,-0.855247,-0.891275,0.0718379,0.149002,0.272932,0.9731,-3.847,
0.180489,1.23916,2.47209,-1.78635,-0.896054,-0.854717,-0.889668,0.0718764,0.149458,0.273426,0.973074,-4.047,
0.181038,1.23985,2.47136,-1.78492,-0.898315,-0.853965,-0.887652,0.0719165,0.150069,0.273955,0.973041,-0.847,
0.181528,1.24035,2.47078,-1.78344,-0.90027,-0.853187,-0.885804,0.071952,0.150628,0.274414,0.973092,-3.247,
0.181925,1.24082,2.47028,-1.78231,-0.901929,-0.852589,-0.884279,0.0719813,0.151091,0.274799,0.973095,-4.647,
0.18227,1.24135,2.46977,-1.78138,-0.903509,-0.852087,-0.882874,0.072008,0.151521,0.275155,0.973047,-4.647,
0.182723,1.24197,2.46914,-1.78022,-0.905435,-0.85149,-0.881171,0.0720418,0.152035,0.275601,0.972996,-1.647,
0.18321,1.24243,2.46857,-1.77887,-0.907285,-0.850822,-0.87946,0.0720761,0.152543,0.276044,0.973023,-1.347,
0.183617,1.24276,2.46812,-1.77771,-0.908765,-0.850253,-0.87806,0.0721042,0.152955,0.276403,0.973074,-3.047,
0.183979,1.24313,2.46768,-1.77672,-0.91018,-0.849765,-0.876762,0.07213,0.15334,0.276739,0.97308,-4.047,
0.184273,1.24352,2.46728,-1.77596,-0.911422,-0.849384,-0.875657,0.072152,0.153671,0.277026,0.97305,-2.547,
0.184546,1.2438,2.46695,-1.77521,-0.912488,-0.849018,-0.874676,0.0721715,0.153961,0.277279,0.973056,-2.047,
0.184846,1.24429,2.46654,-1.77401,-0.914145,-0.848322,-0.873042,0.0721975,0.154474,0.277627,0.973083,-4.247,
0.185112,1.24489,2.46609,-1.77294,-0.915875,-0.847665,-0.871385,0.0722229,0.155001,0.277975,0.973055,-2.447,
0.185352,1.24534,2.46573,-1.77196,-0.917308,-0.847086,-0.869982,0.0722447,0.155444,0.278269,0.97306,-1.847,
0.185576,1.24568,2.46544,-1.77102,-0.918551,-0.846545,-0.868734,0.072264,0.155834,0.278528,0.973096,-2.547,
0.185758,1.24599,2.46519,-1.77027,-0.919599,-0.846108,-0.867694,0.0722801,0.15616,0.278744,0.973111,-3.547,
0.186123,1.2463,2.46476,-1.76945,-0.920832,-0.845765,-0.866614,0.0723044,0.156464,0.279055,0.973098,-3.347,
