joint1,2,3,4,5,6,7,manip,x,y,z,force
0.265491,1.16524,2.46519,-1.83373,-0.799232,-0.936934,-1.06066,0.071593,0.0829316,0.27287,0.974568,-2.447,
0.26659,1.16515,2.46405,-1.83263,-0.800584,-0.93701,-1.05988,0.0716479,0.082935,0.273476,0.974578,-1.647,
0.267629,1.16501,2.46301,-1.83152,-0.801821,-0.937044,-1.05914,0.0717001,0.0829376,0.274042,0.974618,-2.947,
0.268474,1.16495,2.46214,-1.83068,-0.80286,-0.937103,-1.05854,0.0717424,0.0829403,0.274508,0.974624,-4.747,
0.269239,1.16497,2.46128,-1.83002,-0.803868,-0.937221,-1.058,0.0717804,0.0829431,0.274941,0.974577,-5.247,
0.270065,1.16503,2.46034,-1.82935,-0.80498,-0.937367,-1.05741,0.0718215,0.0829474,0.275414,0.974509,-1.847,
0.270905,1.16495,2.45948,-1.82847,-0.805999,-0.937408,-1.0568,0.071864,0.0829513,0.275875,0.974528,-3.247,
0.27203,1.16495,2.45827,-1.82726,-0.807556,-0.937401,-1.05583,0.071924,0.0830175,0.276536,0.974528,-4.647,
0.273143,1.16505,2.45701,-1.82614,-0.809177,-0.937439,-1.05484,0.0719837,0.0830911,0.277204,0.974481,-5.147,
0.274032,1.16517,2.45597,-1.8253,-0.810504,-0.937502,-1.05405,0.0720313,0.0831499,0.277744,0.974417,-5.447,
0.274856,1.16531,2.45499,-1.82455,-0.811756,-0.937581,-1.05331,0.0720756,0.0832051,0.278249,0.974341,-2.947,
0.275585,1.16534,2.45419,-1.82377,-0.812788,-0.937584,-1.05267,0.072115,0.0832523,0.278682,0.974331,-3.547,
0.276196,1.16537,2.45351,-1.82312,-0.813657,-0.93759,-1.05212,0.0721481,0.0832921,0.279046,0.974319,-3.747,
0.277046,1.16564,2.45246,-1.82197,-0.815302,-0.937362,-1.05091,0.0722028,0.0835095,0.279651,0.974295,-6.747,
0.27778,1.16605,2.45143,-1.82109,-0.816918,-0.937213,-1.04977,0.0722518,0.0837319,0.280214,0.974193,-1.147,
0.278499,1.16622,2.45058,-1.81999,-0.818287,-0.936942,-1.04871,0.0722992,0.0839298,0.280724,0.97422,-2.547,
0.279122,1.16636,2.44986,-1.81902,-0.819468,-0.936702,-1.04778,0.0723403,0.0841018,0.281166,0.974247,-3.147,
0.280075,1.16658,2.44873,-1.81774,-0.821187,-0.936479,-1.04652,0.0724002,0.0843089,0.281819,0.974242,-4.147,
0.281032,1.16683,2.44757,-1.8165,-0.822935,-0.936293,-1.04527,0.0724602,0.0845129,0.282478,0.97421,-2.547,
